,Strong1,Strong2,Strong_alone,Weak,Weakest,Domain,Subdomain,median_alpha,n,median_ntail,median_meandeg
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n4/ISCAS89_Benchmark_Circuits__s9234_1_bench_Technological_Digital_Circuit_n4.gml,False,False,False,False,False,Technological,Digital_Circuit,4.4500000000000028,6094,2668.0,2.6980636691828028
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n4/ITC99_Benchmark_Circuits_b12_Technological_Digital_Circuit_n4.gml,False,False,False,True,True,Technological,Digital_Circuit,3.5700000000000021,1036,107.0,3.9054054054054053
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n4/ITC99_Benchmark_Circuits_b15_Technological_Digital_Circuit_n4.gml,False,False,False,False,False,Technological,Digital_Circuit,3.3300000000000014,8922,2849.0,3.9818426361802288
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n5/ISCAS89_Benchmark_Circuits__s15850_1_bench_Technological_Digital_Circuit_n5.gml,False,False,False,False,False,Technological,Digital_Circuit,4.5400000000000027,,4176.0,2.5893405600722672
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n5/ISCAS89_Benchmark_Circuits__s35932_bench_Technological_Digital_Circuit_n5.gml,False,False,False,False,False,Technological,Digital_Circuit,5.9500000000000046,,14853.0,3.0339671222024163
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n5/ISCAS89_Benchmark_Circuits__s38417_bench_Technological_Digital_Circuit_n5.gml,False,False,False,False,False,Technological,Digital_Circuit,5.0700000000000038,,11908.0,2.637883333982777
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n5/ISCAS89_Benchmark_Circuits__s38584_1_bench_Technological_Digital_Circuit_n5.gml,False,False,False,False,False,Technological,Digital_Circuit,3.5100000000000025,,3838.0,3.0654453736891014
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n5/ITC99_Benchmark_Circuits_b10_Technological_Digital_Circuit_n5.gml,False,False,False,True,True,Technological,Digital_Circuit,3.700000000000002,,172.0,3.82010582010582
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n5/ITC99_Benchmark_Circuits_b14_Technological_Digital_Circuit_n5.gml,False,False,False,False,False,Technological,Digital_Circuit,4.5700000000000021,,9143.0,3.8059021588433355
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n5/ITC99_Benchmark_Circuits_b17_Technological_Digital_Circuit_n5.gml,False,False,False,False,False,Technological,Digital_Circuit,3.0600000000000014,,4714.0,3.9161665532388787
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n5/ITC99_Benchmark_Circuits_b20_Technological_Digital_Circuit_n5.gml,False,False,False,False,False,Technological,Digital_Circuit,4.5500000000000034,,18497.0,3.8292297043409471
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n5/ITC99_Benchmark_Circuits_b21_Technological_Digital_Circuit_n5.gml,False,False,False,False,False,Technological,Digital_Circuit,4.5100000000000033,,18760.0,3.8408439064702735
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n5/ITC99_Benchmark_Circuits_b22_Technological_Digital_Circuit_n5.gml,False,False,False,False,False,Technological,Digital_Circuit,4.5200000000000031,,27463.0,3.8408066508630765
/Volumes/Durodon/gmls/Technological/Peer-to-peer/n4/Gnutella_p2p_networks_2002_p2p-Gnutella05_Technological_Peer-to-peer_n4.gml,False,False,False,False,False,Technological,Peer-to-peer,3.4100000000000015,8846,1120.0,3.5992539000678274
/Volumes/Durodon/gmls/Technological/Peer-to-peer/n4/Gnutella_p2p_networks_2002_p2p-Gnutella06_Technological_Peer-to-peer_n4.gml,False,False,False,False,False,Technological,Peer-to-peer,3.3200000000000021,8717,1170.0,3.6164965010898245
/Volumes/Durodon/gmls/Technological/Peer-to-peer/n4/Gnutella_p2p_networks_2002_p2p-Gnutella08_Technological_Peer-to-peer_n4.gml,False,False,False,False,False,Technological,Peer-to-peer,2.8400000000000016,6301,1614.0,3.2974131090303125
/Volumes/Durodon/gmls/Technological/Peer-to-peer/n4/Gnutella_p2p_networks_2002_p2p-Gnutella09_Technological_Peer-to-peer_n4.gml,False,False,False,False,False,Technological,Peer-to-peer,2.9100000000000015,8114,2151.0,3.2059403500123245
/Volumes/Durodon/gmls/Technological/Peer-to-peer/n5/Gnutella_p2p_networks_2002_04_Technological_Peer-to-peer_n5.gml,False,False,False,False,True,Technological,Peer-to-peer,3.4000000000000021,,526.0,3.6772710555351233
/Volumes/Durodon/gmls/Technological/Peer-to-peer/n5/Gnutella_p2p_networks_2002_p2p-Gnutella04_Technological_Peer-to-peer_n5.gml,False,False,False,False,True,Technological,Peer-to-peer,3.4000000000000021,,526.0,3.6772710555351233
/Volumes/Durodon/gmls/Technological/Peer-to-peer/n5/Gnutella_p2p_networks_2002_p2p-Gnutella24_Technological_Peer-to-peer_n5.gml,False,False,False,False,False,Technological,Peer-to-peer,5.1200000000000037,,558.0,2.4650803227996079
/Volumes/Durodon/gmls/Technological/Peer-to-peer/n5/Gnutella_p2p_networks_2002_p2p-Gnutella25_Technological_Peer-to-peer_n5.gml,False,False,False,True,True,Technological,Peer-to-peer,5.2200000000000033,,290.0,2.4112928108608456
/Volumes/Durodon/gmls/Technological/Peer-to-peer/n5/Gnutella_p2p_networks_2002_p2p-Gnutella30_Technological_Peer-to-peer_n5.gml,False,False,False,False,False,Technological,Peer-to-peer,4.900000000000003,,219.0,2.4079384984461045
/Volumes/Durodon/gmls/Technological/Peer-to-peer/n5/Gnutella_p2p_networks_2002_p2p-Gnutella31_Technological_Peer-to-peer_n5.gml,False,False,False,True,True,Technological,Peer-to-peer,5.5600000000000041,,472.0,2.3630204838142714
/Volumes/Durodon/gmls/Technological/Power_grid/n4/Western_US_Power_Grid_Power_Grid_Technological_Power_grid_n4.gml,False,False,False,False,False,Technological,Power_grid,3.4000000000000021,4941,2059.0,2.6690953248330298
/Volumes/Durodon/gmls/Technological/Software/n3/Software_function-callgraphs_2002_Digital_Material_4_3_2002_Technological_Software_n3.gml,True,True,True,True,True,Technological,Software,2.370000000000001,187,111.0,2.9732620320855614
/Volumes/Durodon/gmls/Technological/Software/n3/Software_function-callgraphs_2002_VTK_v4_0_Technological_Software_n3.gml,False,False,True,True,True,Technological,Software,2.5500000000000016,788,158.0,3.5253807106598987
/Volumes/Durodon/gmls/Technological/Software/n4/Software_function-callgraphs_2002_AbiWord_v1_0_2_Technological_Software_n4.gml,False,False,False,True,True,Technological,Software,3.0500000000000016,1096,145.0,3.3886861313868613
/Volumes/Durodon/gmls/Technological/Software/n4/Software_function-callgraphs_2002_Linux_kernel_v2_4_19_Technological_Software_n4.gml,False,False,False,False,False,Technological,Software,3.1000000000000014,5420,917.0,2.1143911439114391
/Volumes/Durodon/gmls/Technological/Software/n4/Software_function-callgraphs_2002_MySQL_v3_23_32_Technological_Software_n4.gml,False,False,False,False,False,Technological,Software,2.640000000000001,1501,463.0,2.828114590273151
/Volumes/Durodon/gmls/Technological/Software/n4/Software_function-callgraphs_2002_XMMS_v1_2_7_Technological_Software_n4.gml,False,False,False,False,False,Technological,Software,2.430000000000001,1097,475.0,3.4658158614402916
/Volumes/Durodon/gmls/Technological/Software/n5/Python_Dependency_Network_requirements_Technological_Software_n5.gml,False,False,False,True,True,Technological,Software,2.2900000000000009,,5413.0,2.750028613940712
/Volumes/Durodon/gmls/Technological/Water_Distribution/n3/Water_Distribution_Network_Balerma_Irrigation_Technological_Water_Distribution_n3.gml,False,False,False,True,True,Technological,Water_Distribution,6.5000000000000044,447,112.0,2.0313199105145414
/Volumes/Durodon/gmls/Technological/Water_Distribution/n3/Water_Distribution_Network_Modena_Technological_Water_Distribution_n3.gml,False,False,False,False,False,Technological,Water_Distribution,4.1400000000000015,272,268.0,2.3308823529411766
/Volumes/Durodon/gmls/Technological/Water_Distribution/n3/Water_Distribution_Network_Richmond_Technological_Water_Distribution_n3.gml,False,False,False,False,False,Technological,Water_Distribution,6.5000000000000044,873,354.0,2.1924398625429555
/Volumes/Durodon/gmls/Technological/Water_Distribution/n4/Water_Distribution_Network_EXNET_Technological_Water_Distribution_n4.gml,False,False,False,True,True,Technological,Water_Distribution,6.350000000000005,1893,288.0,2.5546751188589538
/Volumes/Durodon/gmls/Technological/Water_Distribution/n4/Water_Distribution_Network_Wolf-Cordera_Ranch_Technological_Water_Distribution_n4.gml,False,False,False,False,False,Technological,Water_Distribution,6.5000000000000044,1786,978.0,2.2306830907054871
/Volumes/Durodon/gmls/Transportation/Airport/n3/US_airport_network_top_500_2002_US_airport_network_top_500_2002_Transportation_Airport_n3.gml,False,False,False,False,False,Transportation,Airport,1.7500000000000009,500,126.0,9.3809523809523814
/Volumes/Durodon/gmls/Transportation/Airport/n4/Openflights_airport_network_2010_Openflights_airport_network_2010_Transportation_Airport_n4.gml,False,False,False,False,False,Transportation,Airport,1.7400000000000009,2939,2252.5,10.719669422842784
/Volumes/Durodon/gmls/Transportation/Airport/n4/US_airport_networks_2010_US_airport_networks_2010_Transportation_Airport_n4.gml,False,False,False,False,False,Transportation,Airport,1.8500000000000008,1574,498.0,21.887484601879784
/Volumes/Durodon/gmls/Transportation/Roads/n4/German_highway_system_2002_Autobahn_2002_Transportation_Roads_n4.gml,False,False,False,False,False,Transportation,Roads,5.2400000000000038,1168,1067.0,2.1284246575342465
/Volumes/Durodon/gmls/Transportation/Roads/n4/United_States_Road_Networks_DC_Transportation_Roads_n4.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,9559,149.0,3.1075987160648713
/Volumes/Durodon/gmls/Transportation/Roads/n5/United_States_Road_Networks_AK_Transportation_Roads_n5.gml,False,False,False,False,True,Transportation,Roads,6.5000000000000044,,15297.0,2.1659438825470838
/Volumes/Durodon/gmls/Transportation/Roads/n5/United_States_Road_Networks_HI_Transportation_Roads_n5.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,21411.0,2.3546084111900214
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_AL_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,261871.5,2.3106081216943548
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_AR_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,209718.5,2.3020193226616676
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_AZ_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,276228.0,2.4341134758393084
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_CO_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.4500000000000046,,207208.5,2.380177171228719
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_CT_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,84549.0,2.4222082332598354
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_DE_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,26553.0,2.4358884124406104
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_GA_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,355354.5,2.3258834294119621
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_IA_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,5.3300000000000036,,185303.0,2.5224571395972952
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_ID_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,115351.0,2.3310053307407763
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_IL_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,5.6800000000000042,,409057.5,2.5142965819309966
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_IN_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.0100000000000042,,262918.0,2.4879162100742391
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_KS_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,5.2700000000000031,,219505.5,2.5047511912971832
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_KY_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,198792.0,2.2279242075410801
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_LA_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,208365.5,2.3954894254400596
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_MA_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,178585.0,2.478853076382495
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_MD_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,138706.0,2.3647145893807462
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_ME_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,77834.0,2.1924113559952385
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_MI_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.0950000000000042,,347067.5,2.470510231252752
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_MN_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,5.8700000000000045,,249168.0,2.4128173759752922
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_MO_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,303153.0,2.361227785498039
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_MS_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,94631.5,2.2847675467132369
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_MT_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,119122.5,2.2630820284714059
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_NC_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,405062.5,2.2566604472892475
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_ND_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,5.2550000000000043,,87602.0,2.4357993312301751
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_NE_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,5.1550000000000038,,134766.5,2.490783241497005
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_NH_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,49789.5,2.2561276629468425
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_NJ_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.0500000000000043,,206968.5,2.613343383689763
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_NM_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,231266.5,2.4078003211078176
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_NV_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.5000000000000044,,115596.5,2.3765730017062827
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_NY_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.4700000000000042,,379722.5,2.4825794556523784
/Volumes/Durodon/gmls/Transportation/Roads/n6/United_States_Road_Networks_OH_Transportation_Roads_n6.gml,False,False,False,False,False,Transportation,Roads,6.2200000000000042,,347168.5,2.4634539264353297
