,Domain,Subdomain,num_edges,Graph_order,Weighted,Directed,Bipartite,Multigraph,Multiplex,Component,fp_gml,n,alpha,xmin,ntail,Lpl,ppl,dexp,dln,dstrexp,dplwc
CAIDA_AS_graphs_2004-2007_as-caida20070625_Technological_Communication_n5.gml_multiplexprovider_directedtotaldistribution.txt,Technological,Communication,47377,5,0,total,0,0,sub_2,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070625_Technological_Communication_n5.gml,,2.1100000000000008,6.0,1726.0,-6063.0218456136472,0.435,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20070625_Technological_Communication_n5.gml_multiplexsibling_directedtotaldistribution.txt,Technological,Communication,470,5,0,total,0,0,sub_3,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070625_Technological_Communication_n5.gml,,3.6000000000000023,2.0,337.0,-340.48336129552126,0.0,2.0,1.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20070625_Technological_Communication_n5.gml_multiplexunion_directedindistribution.txt,Technological,Communication,104096,5,0,in,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070625_Technological_Communication_n5.gml,,2.0900000000000007,7.0,1643.0,-6090.5724611846326,0.68400000000000005,2.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20070625_Technological_Communication_n5.gml_multiplexunion_directedoutdistribution.txt,Technological,Communication,104096,5,0,out,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070625_Technological_Communication_n5.gml,,2.0900000000000007,7.0,1643.0,-6090.5724611846326,0.70999999999999996,2.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20070625_Technological_Communication_n5.gml_multiplexunion_directedtotaldistribution.txt,Technological,Communication,104096,5,0,total,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070625_Technological_Communication_n5.gml,,2.100000000000001,2.0,25352.0,-57953.59601890514,0.0,1.0,-1.0,-1.0,-1.0
CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml_multiplexcustomer_directedtotaldistribution.txt,Technological,Communication,40610,5,0,total,0,0,sub_0,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml,,2.140000000000001,5.0,1865.0,-6090.7776643779362,0.29899999999999999,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml_multiplexpeer_directedindistribution.txt,Technological,Communication,7862,5,0,in,0,0,sub_1,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml,,2.120000000000001,5.0,301.0,-993.00622202128193,0.56899999999999995,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml_multiplexpeer_directedoutdistribution.txt,Technological,Communication,7862,5,0,out,0,0,sub_1,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml,,2.120000000000001,5.0,301.0,-993.00622202128193,0.53000000000000003,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml_multiplexpeer_directedtotaldistribution.txt,Technological,Communication,7862,5,0,total,0,0,sub_1,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml,,1.9500000000000008,2.0,1259.0,-3246.6454965676617,0.0,1.0,1.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml_multiplexprovider_directedtotaldistribution.txt,Technological,Communication,40610,5,0,total,0,0,sub_2,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml,,2.140000000000001,5.0,1865.0,-6090.7776643779362,0.307,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml_multiplexsibling_directedtotaldistribution.txt,Technological,Communication,478,5,0,total,0,0,sub_3,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml,,3.740000000000002,2.0,344.0,-326.63656993291971,0.0,1.0,1.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml_multiplexunion_directedindistribution.txt,Technological,Communication,89560,5,0,in,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml,,2.100000000000001,5.0,2086.0,-6956.2839098517998,0.82499999999999984,2.0,2.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml_multiplexunion_directedoutdistribution.txt,Technological,Communication,89560,5,0,out,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml,,2.100000000000001,5.0,2086.0,-6956.2839098517998,0.81499999999999984,2.0,2.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml_multiplexunion_directedtotaldistribution.txt,Technological,Communication,89560,5,0,total,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml,,2.100000000000001,2.0,22072.0,-50539.674278327155,0.0,1.0,-1.0,-1.0,-1.0
CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml_multiplexcustomer_directedtotaldistribution.txt,Technological,Communication,33965,5,0,total,0,0,sub_0,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml,,2.1300000000000008,6.0,1200.0,-4175.1850741600574,0.14099999999999999,1.0,2.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml_multiplexpeer_directedindistribution.txt,Technological,Communication,8268,5,0,in,0,0,sub_1,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml,,2.0900000000000007,4.0,402.0,-1242.0463538235467,0.012999999999999999,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml_multiplexpeer_directedoutdistribution.txt,Technological,Communication,8268,5,0,out,0,0,sub_1,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml,,2.0900000000000007,4.0,402.0,-1242.0463538235467,0.012999999999999999,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml_multiplexpeer_directedtotaldistribution.txt,Technological,Communication,8268,5,0,total,0,0,sub_1,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml,,1.8500000000000008,2.0,1205.0,-3376.8876659184602,0.0,2.0,0.0,1.0,-1.0
CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml_multiplexprovider_directedtotaldistribution.txt,Technological,Communication,33965,5,0,total,0,0,sub_2,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml,,2.1300000000000008,6.0,1200.0,-4175.1850741600574,0.14899999999999999,1.0,2.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml_multiplexsibling_directedtotaldistribution.txt,Technological,Communication,332,5,0,total,0,0,sub_3,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml,,4.1400000000000015,2.0,242.0,-194.17279020119858,0.0,1.0,1.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml_multiplexunion_directedindistribution.txt,Technological,Communication,76530,5,0,in,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml,,2.100000000000001,6.0,1429.0,-5047.3442214880606,0.63700000000000001,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml_multiplexunion_directedoutdistribution.txt,Technological,Communication,76530,5,0,out,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml,,2.100000000000001,6.0,1429.0,-5047.3442214880606,0.626,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml_multiplexunion_directedtotaldistribution.txt,Technological,Communication,76530,5,0,total,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml,,2.080000000000001,2.0,18501.0,-42844.941411565342,0.0,1.0,-1.0,-1.0,-1.0
CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml_multiplexcustomer_directedtotaldistribution.txt,Technological,Communication,40043,5,0,total,0,0,sub_0,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml,,2.1100000000000008,8.0,1002.0,-3823.8952014630049,0.091999999999999998,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml_multiplexpeer_directedindistribution.txt,Technological,Communication,8054,5,0,in,0,0,sub_1,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml,,2.120000000000001,5.0,322.0,-1058.8672172552983,0.040000000000000001,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml_multiplexpeer_directedoutdistribution.txt,Technological,Communication,8054,5,0,out,0,0,sub_1,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml,,2.120000000000001,5.0,322.0,-1058.8672172552983,0.057000000000000002,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml_multiplexpeer_directedtotaldistribution.txt,Technological,Communication,8054,5,0,total,0,0,sub_1,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml,,1.8600000000000008,2.0,1143.0,-3170.0529326598512,0.0,1.0,1.0,1.0,-1.0
CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml_multiplexprovider_directedtotaldistribution.txt,Technological,Communication,40043,5,0,total,0,0,sub_2,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml,,2.1100000000000008,8.0,1002.0,-3823.8952014630049,0.091999999999999998,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml_multiplexsibling_directedtotaldistribution.txt,Technological,Communication,476,5,0,total,0,0,sub_3,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml,,3.7300000000000018,2.0,342.0,-326.57947873712084,0.0,2.0,1.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml_multiplexunion_directedindistribution.txt,Technological,Communication,88616,5,0,in,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml,,2.0900000000000007,6.0,1656.0,-5864.1408225246741,0.89300000000000002,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml_multiplexunion_directedoutdistribution.txt,Technological,Communication,88616,5,0,out,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml,,2.0900000000000007,6.0,1656.0,-5864.1408225246741,0.878,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml_multiplexunion_directedtotaldistribution.txt,Technological,Communication,88616,5,0,total,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060320_Technological_Communication_n5.gml,,2.0900000000000007,2.0,21658.0,-49750.94861302858,0.0,1.0,-1.0,-1.0,-1.0
CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml_multiplexcustomer_directedtotaldistribution.txt,Technological,Communication,44650,5,0,total,0,0,sub_0,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml,,2.100000000000001,6.0,1608.0,-5670.8330421798555,0.44400000000000001,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml_multiplexpeer_directedindistribution.txt,Technological,Communication,8626,5,0,in,0,0,sub_1,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml,,2.120000000000001,5.0,330.0,-1085.390226311401,0.42799999999999999,2.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml_multiplexpeer_directedoutdistribution.txt,Technological,Communication,8626,5,0,out,0,0,sub_1,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml,,2.120000000000001,5.0,330.0,-1085.390226311401,0.42599999999999999,2.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml_multiplexpeer_directedtotaldistribution.txt,Technological,Communication,8626,5,0,total,0,0,sub_1,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml,,1.8900000000000008,2.0,1262.0,-3424.4920253588521,0.0,1.0,1.0,1.0,-1.0
CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml_multiplexprovider_directedtotaldistribution.txt,Technological,Communication,44650,5,0,total,0,0,sub_2,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml,,2.100000000000001,6.0,1608.0,-5670.8330421798555,0.42299999999999999,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml_multiplexsibling_directedtotaldistribution.txt,Technological,Communication,474,5,0,total,0,0,sub_3,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml,,3.7200000000000015,2.0,344.0,-329.9986507799623,0.0,1.0,1.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml_multiplexunion_directedindistribution.txt,Technological,Communication,98400,5,0,in,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml,,2.0900000000000007,7.0,1550.0,-5747.0784449864477,0.92800000000000005,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml_multiplexunion_directedoutdistribution.txt,Technological,Communication,98400,5,0,out,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml,,2.0900000000000007,7.0,1550.0,-5747.0784449864477,0.94699999999999995,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml_multiplexunion_directedtotaldistribution.txt,Technological,Communication,98400,5,0,total,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml,,2.1100000000000008,2.0,24142.0,-55001.982936915774,0.0,1.0,-1.0,-1.0,-1.0
CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml_multiplexcustomer_directedtotaldistribution.txt,Technological,Communication,42553,5,0,total,0,0,sub_0,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml,,2.100000000000001,7.0,1269.0,-4679.3925111781409,0.60799999999999998,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml_multiplexpeer_directedindistribution.txt,Technological,Communication,8590,5,0,in,0,0,sub_1,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml,,2.1900000000000013,5.0,360.0,-1144.7797087471424,0.040000000000000001,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml_multiplexpeer_directedoutdistribution.txt,Technological,Communication,8590,5,0,out,0,0,sub_1,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml,,2.1900000000000013,5.0,360.0,-1144.7797087471424,0.040000000000000001,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml_multiplexpeer_directedtotaldistribution.txt,Technological,Communication,8590,5,0,total,0,0,sub_1,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml,,1.8700000000000008,2.0,1229.0,-3393.6910485318385,0.0,1.0,1.0,1.0,-1.0
CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml_multiplexprovider_directedtotaldistribution.txt,Technological,Communication,42553,5,0,total,0,0,sub_2,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml,,2.100000000000001,7.0,1269.0,-4679.3925111781409,0.62,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml_multiplexsibling_directedtotaldistribution.txt,Technological,Communication,484,5,0,total,0,0,sub_3,entire,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml,,3.6700000000000026,2.0,346.0,-339.69273647464246,0.0,2.0,1.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml_multiplexunion_directedindistribution.txt,Technological,Communication,94180,5,0,in,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml,,2.1100000000000008,8.0,1290.0,-4931.9681221879528,0.92700000000000005,1.0,0.0,1.0,0.0
CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml_multiplexunion_directedoutdistribution.txt,Technological,Communication,94180,5,0,out,0,0,union,connected,/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml,,2.1100000000000008,8.0,1290.0,-4931.9681221879528,0.90800000000000003,1.0,0.0,1.0,0.0
